===== Redis 100M Benchmark =====
Instance Type: m7i-flex.xlarge
Run: 2
Date: 2026-01-21T09:09:36+00:00

--- System Info ---
CPU: 4 cores
Memory: 15.3G
model name	: Intel(R) Xeon(R) Platinum 8488C

--- Starting Redis Server ---
Redis server started

--- Warmup ---
Warmup complete (100K SET requests)

--- Test 1: SET 100M requests (50 clients, 3 threads) ---
Start: 2026-01-21T09:09:38+00:00
 
SET: rps=0.0 (overall: 0.0) avg_msec=0.000 (overall: -nan)
                                                           
SET: rps=166613.5 (overall: 165881.0) avg_msec=0.273 (overall: 0.270)
                                                                      
SET: rps=164000.0 (overall: 165871.9) avg_msec=0.278 (overall: 0.270)
                                                                      
SET: rps=163936.0 (overall: 165862.6) avg_msec=0.280 (overall: 0.270)
                                                                      
SET: rps=166529.9 (overall: 165865.8) avg_msec=0.274 (overall: 0.270)
                                                                      
SET: rps=163348.0 (overall: 165853.8) avg_msec=0.279 (overall: 0.270)
                                                                      
SET: rps=167352.0 (overall: 165860.9) avg_msec=0.274 (overall: 0.270)
                                                                      
SET: rps=167828.0 (overall: 165870.2) avg_msec=0.272 (overall: 0.270)
                                                                      
SET: rps=167765.0 (overall: 165879.2) avg_msec=0.270 (overall: 0.270)
                                                                      
SET: rps=166636.0 (overall: 165882.7) avg_msec=0.271 (overall: 0.270)
                                                                      
SET: rps=164192.0 (overall: 165874.8) avg_msec=0.277 (overall: 0.270)
                                                                      
SET: rps=154280.0 (overall: 165821.0) avg_msec=0.302 (overall: 0.271)
                                                                      
SET: rps=161027.9 (overall: 165798.7) avg_msec=0.284 (overall: 0.271)
                                                                      
SET: rps=166180.0 (overall: 165800.5) avg_msec=0.275 (overall: 0.271)
                                                                      
SET: rps=165844.6 (overall: 165800.7) avg_msec=0.277 (overall: 0.271)
                                                                      
SET: rps=167284.0 (overall: 165807.4) avg_msec=0.276 (overall: 0.271)
                                                                      
SET: rps=166988.1 (overall: 165812.8) avg_msec=0.273 (overall: 0.271)
                                                                      
SET: rps=163948.0 (overall: 165804.4) avg_msec=0.276 (overall: 0.271)
                                                                      
SET: rps=162132.0 (overall: 165787.9) avg_msec=0.276 (overall: 0.271)
                                                                      
SET: rps=157276.0 (overall: 165749.7) avg_msec=0.291 (overall: 0.271)
                                                                      
SET: rps=162059.8 (overall: 165733.2) avg_msec=0.284 (overall: 0.271)
                                                                      
SET: rps=165232.0 (overall: 165731.0) avg_msec=0.277 (overall: 0.271)
                                                                      
SET: rps=166980.0 (overall: 165736.5) avg_msec=0.273 (overall: 0.271)
                                                                      
SET: rps=168648.0 (overall: 165749.3) avg_msec=0.271 (overall: 0.271)
                                                                      
SET: rps=164075.7 (overall: 165742.0) avg_msec=0.278 (overall: 0.271)
                                                                      
